Epoch (UTC),Epoch (MJD),q0,q1,q2,q3
Mar 16 2025 21:40:00.000000000,60750.903206018513,0.32135352586063,0.67674478314957,0.27465064864336,0.60275630659671
Mar 16 2025 21:41:00.000000000,60750.903900462959,0.32131696722221,0.67670651789248,0.27469116970051,0.60280029072729
Mar 16 2025 21:42:00.000000000,60750.904594907399,0.32128040653472,0.67666824831938,0.27473168900512,0.60284427101438
Mar 16 2025 21:43:00.000000000,60750.905289351846,0.32124384379902,0.67662997443118,0.27477220655623,0.60288824745695
Mar 16 2025 21:44:00.000000000,60750.905983796292,0.32120727901470,0.67659169622745,0.27481272235428,0.60293222005548
Mar 16 2025 21:45:00.000000000,60750.906678240732,0.32117071218180,0.67655341370823,0.27485323639925,0.60297618880994
Mar 16 2025 21:46:00.000000000,60750.907372685178,0.32113414330138,0.67651512687463,0.27489374868994,0.60302015371905
Mar 16 2025 21:47:00.000000000,60750.908067129625,0.32109757237263,0.67647683572581,0.27493425922727,0.60306411478378
Mar 16 2025 21:48:00.000000000,60750.908761574065,0.32106099939683,0.67643854026309,0.27497476800981,0.60310807200259
Mar 16 2025 21:49:00.000000000,60750.909456018511,0.32102442437379,0.67640024048629,0.27501527503777,0.60315202537572
Mar 16 2025 21:50:00.000000000,60750.910150462958,0.32098784730312,0.67636193639499,0.27505578031159,0.60319597490363
Mar 16 2025 21:51:00.000000000,60750.910844907405,0.32095126818588,0.67632362799031,0.27509628383008,0.60323992058503
Mar 16 2025 21:52:00.000000000,60750.911539351844,0.32091468702231,0.67628531527250,0.27513678559298,0.60328386241967
Mar 16 2025 21:53:00.000000000,60750.912233796291,0.32087810381181,0.67624699824092,0.27517728560097,0.60332780040824
Mar 16 2025 21:54:00.000000000,60750.912928240738,0.32084151855606,0.67620867689734,0.27521778385217,0.60337173454873
Mar 16 2025 21:55:00.000000000,60750.913622685177,0.32080493125385,0.67617035124048,0.27525828034794,0.60341566484260
Mar 16 2025 21:56:00.000000000,60750.914317129624,0.32076834190581,0.67613202127103,0.27529877508755,0.60345959128908
Mar 16 2025 21:57:00.000000000,60750.91501157407,0.32073175051261,0.67609368698966,0.27533926807029,0.60350351388739
Mar 16 2025 21:58:00.000000000,60750.91570601851,0.32069515707426,0.67605534839639,0.27537975929613,0.60354743263750
Mar 16 2025 21:59:00.000000000,60750.916400462957,0.32065856159058,0.67601700549104,0.27542024876527,0.60359134753962
Mar 16 2025 22:00:00.000000000,60750.917094907403,0.32062196406264,0.67597865827472,0.27546073647654,0.60363525859249
